,num_sensors,record_freq,record_bytes,stochasticity,mean_mining_time,std,min,max
426,10,0.1,10,0,1.0016611295681064,0.04075695729696111,1.0,2.0
427,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
428,10,0.001,100,0,1.0,0.0,1.0,1.0
429,10,0.01,100,0,1.0,0.0,1.0,1.0
430,10,0.1,100,0,1.0016207455429498,0.04025848411142373,1.0,2.0
431,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
432,10,0.001,1,0,1.0,0.0,1.0,1.0
433,10,0.01,1,0,1.0,0.0,1.0,1.0
434,10,0.1,1,0,1.001865671641791,0.04319342127906802,1.0,2.0
435,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
436,10,0.001,10,0,1.0,0.0,1.0,1.0
437,10,0.01,10,0,1.0,0.0,1.0,1.0
438,10,0.1,10,0,1.0,0.0,1.0,1.0
439,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
440,10,0.001,100,0,1.0,0.0,1.0,1.0
441,10,0.01,100,0,1.0,0.0,1.0,1.0
442,10,0.1,100,0,1.0310880829015545,0.3415829589331347,1.0,6.0
443,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
444,10,0.001,1,0,1.0,0.0,1.0,1.0
445,10,0.01,1,0,1.0,0.0,1.0,1.0
446,10,0.1,1,0,1.0017301038062283,0.041594516540385144,1.0,2.0
447,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
448,10,0.001,10,0,1.0,0.0,1.0,1.0
449,10,0.01,10,0,1.0,0.0,1.0,1.0
450,10,0.1,10,0,1.0,0.0,1.0,1.0
451,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
452,10,0.001,100,0,1.0,0.0,1.0,1.0
453,10,0.01,100,0,1.0,0.0,1.0,1.0
454,10,0.1,100,0,1.0263653483992468,0.32975372492041366,1.0,6.0
455,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
456,10,0.001,1,0,1.0,0.0,1.0,1.0
457,10,0.01,1,0,1.0,0.0,1.0,1.0
458,10,0.1,1,0,1.0035149384885764,0.059234704494827345,1.0,2.0
459,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
460,10,0.001,10,0,1.0,0.0,1.0,1.0
461,10,0.01,10,0,1.0,0.0,1.0,1.0
462,10,0.1,10,0,1.0016233766233766,0.04029114820126902,1.0,2.0
463,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
464,10,0.001,100,0,Failed on tick 300,,,
465,10,0.01,100,0,1.0,0.0,1.0,1.0
466,10,0.1,100,0,1.0,0.0,1.0,1.0
467,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
468,10,0.001,1,0,1.0,0.0,1.0,1.0
469,10,0.01,1,0,1.0,0.0,1.0,1.0
470,10,0.1,1,0,1.0015948963317385,0.03993615319154358,1.0,2.0
471,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
472,10,0.001,10,0,1.0,0.0,1.0,1.0
473,10,0.01,10,0,1.0,0.0,1.0,1.0
474,10,0.1,10,0,1.0037950664136623,0.06154552346436893,1.0,2.0
475,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
476,10,0.001,100,0,1.0,0.0,1.0,1.0
477,10,0.01,100,0,1.0,0.0,1.0,1.0
478,10,0.1,100,0,1.0,0.0,1.0,1.0
479,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
480,10,0.001,1,0,1.0,0.0,1.0,1.0
481,10,0.01,1,0,1.0232558139534884,0.15249857033260467,1.0,2.0
482,10,0.1,1,0,1.0,0.0,1.0,1.0
483,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
484,10,0.001,10,0,1.0,0.0,1.0,1.0
485,10,0.01,10,0,1.0,0.0,1.0,1.0
486,10,0.1,10,0,1.0,0.0,1.0,1.0
487,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
488,10,0.001,100,0,1.0,0.0,1.0,1.0
489,10,0.01,100,0,1.0,0.0,1.0,1.0
490,10,0.1,100,0,1.0035149384885764,0.059234704494827345,1.0,2.0
491,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
492,10,0.001,1,0,1.0,0.0,1.0,1.0
493,10,0.01,1,0,1.0,0.0,1.0,1.0
494,10,0.1,1,0,1.0034662045060658,0.058823352419846764,1.0,2.0
495,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
496,10,0.001,10,0,1.0,0.0,1.0,1.0
497,10,0.01,10,0,1.0,0.0,1.0,1.0
498,10,0.1,10,0,1.0054249547920433,0.07352073965037957,1.0,2.0
499,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
500,10,0.001,100,0,1.0,0.0,1.0,1.0
501,10,0.01,100,0,1.0,0.0,1.0,1.0
502,10,0.1,100,0,1.008605851979346,0.09244728917626585,1.0,2.0
503,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
504,10,0.001,1,0,1.0,0.0,1.0,1.0
505,10,0.01,1,0,1.0,0.0,1.0,1.0
506,10,0.1,1,0,1.0018148820326678,0.0426014322842305,1.0,2.0
507,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
508,10,0.001,10,0,1.0,0.0,1.0,1.0
509,10,0.01,10,0,1.0,0.0,1.0,1.0
510,10,0.1,10,0,1.0035523978685612,0.05954894521242667,1.0,2.0
511,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
512,10,0.001,100,0,1.0,0.0,1.0,1.0
513,10,0.01,100,0,1.0,0.0,1.0,1.0
514,10,0.1,100,0,1.0183333333333333,0.17715208246803127,1.0,4.0
515,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
516,10,0.001,1,0,1.0,0.0,1.0,1.0
517,10,0.01,1,0,1.0,0.0,1.0,1.0
518,10,0.1,1,0,1.0034364261168385,0.05857056805203954,1.0,2.0
519,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
520,10,0.001,10,0,1.0,0.0,1.0,1.0
521,10,0.01,10,0,1.0,0.0,1.0,1.0
522,10,0.1,10,0,1.00355871886121,0.05960180646446991,1.0,2.0
523,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
524,10,0.001,100,0,1.0,0.0,1.0,1.0
525,10,0.01,100,0,1.0,0.0,1.0,1.0
526,10,0.1,100,0,1.00339558573854,0.058222082862622745,1.0,2.0
527,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
528,10,0.001,1,0,1.0,0.0,1.0,1.0
529,10,0.01,1,0,1.0,0.0,1.0,1.0
530,10,0.1,1,0,1.0,0.0,1.0,1.0
531,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
532,10,0.001,10,0,1.0,0.0,1.0,1.0
533,10,0.01,10,0,1.0,0.0,1.0,1.0
534,10,0.1,10,0,1.0,0.0,1.0,1.0
535,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
536,10,0.001,100,0,1.0,0.0,1.0,1.0
537,10,0.01,100,0,1.0,0.0,1.0,1.0
538,10,0.1,100,0,1.0,0.0,1.0,1.0
539,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
540,10,0.001,1,0,1.0,0.0,1.0,1.0
541,10,0.01,1,0,1.018181818181818,0.13483997249264842,1.0,2.0
542,10,0.1,1,0,1.0,0.0,1.0,1.0
543,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
544,10,0.001,10,0,1.0,0.0,1.0,1.0
545,10,0.01,10,0,1.0,0.0,1.0,1.0
546,10,0.1,10,0,1.0017421602787457,0.0417391935564841,1.0,2.0
547,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
548,10,0.001,100,0,1.0,0.0,1.0,1.0
549,10,0.01,100,0,1.0,0.0,1.0,1.0
550,10,0.1,100,0,1.0,0.0,1.0,1.0
551,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
552,10,0.001,1,0,1.0,0.0,1.0,1.0
553,10,0.01,1,0,1.0,0.0,1.0,1.0
554,10,0.1,1,0,1.003384094754653,0.05812365267971107,1.0,2.0
555,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
556,10,0.001,10,0,1.0,0.0,1.0,1.0
557,10,0.01,10,0,1.0,0.0,1.0,1.0
558,10,0.1,10,0,1.001628664495114,0.04035671561356309,1.0,2.0
559,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
560,10,0.001,100,0,1.0,0.0,1.0,1.0
561,10,0.01,100,0,1.0,0.0,1.0,1.0
562,10,0.1,100,0,1.0096339113680155,0.09777278880158045,1.0,2.0
563,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
564,10,0.001,1,0,1.0,0.0,1.0,1.0
565,10,0.01,1,0,1.0,0.0,1.0,1.0
566,10,0.1,1,0,1.0018939393939394,0.04351941398892445,1.0,2.0
567,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
568,10,0.001,10,0,1.0,0.0,1.0,1.0
569,10,0.01,10,0,1.0,0.0,1.0,1.0
570,10,0.1,10,0,1.001615508885299,0.04019339355290704,1.0,2.0
571,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
572,10,0.001,100,0,1.0,0.0,1.0,1.0
573,10,0.01,100,0,1.0,0.0,1.0,1.0
574,10,0.1,100,0,1.0091074681238617,0.11265267547129397,1.0,3.0
575,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
576,10,0.001,1,0,1.0,0.0,1.0,1.0
577,10,0.01,1,0,1.0,0.0,1.0,1.0
578,10,0.1,1,0,1.0017825311942958,0.0422200330920749,1.0,2.0
579,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
580,10,0.001,10,0,1.0,0.0,1.0,1.0
581,10,0.01,10,0,1.0,0.0,1.0,1.0
582,10,0.1,10,0,1.0016806722689076,0.04099600308453939,1.0,2.0
583,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
584,10,0.001,100,0,1.0,0.0,1.0,1.0
585,10,0.01,100,0,1.0,0.0,1.0,1.0
586,10,0.1,100,0,1.0017543859649123,0.041885390829169554,1.0,2.0
587,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
588,10,0.001,1,0,1.0,0.0,1.0,1.0
589,10,0.01,1,0,1.0,0.0,1.0,1.0
590,10,0.1,1,0,1.0017667844522968,0.042033135170919854,1.0,2.0
591,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
592,10,0.001,10,0,1.0,0.0,1.0,1.0
593,10,0.01,10,0,1.0,0.0,1.0,1.0
594,10,0.1,10,0,1.0053097345132744,0.07273861194360656,1.0,2.0
595,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
596,10,0.001,100,0,Failed on tick 300,,,
597,10,0.01,100,0,1.0,0.0,1.0,1.0
598,10,0.1,100,0,1.0017574692442883,0.04192218081503185,1.0,2.0
599,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
600,10,0.001,1,0,1.0,0.0,1.0,1.0
601,10,0.01,1,0,1.0,0.0,1.0,1.0
602,10,0.1,1,0,1.0048,0.06917091429651183,1.0,2.0
603,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
604,10,0.001,10,0,1.0,0.0,1.0,1.0
605,10,0.01,10,0,1.0,0.0,1.0,1.0
606,10,0.1,10,0,1.0018315018315018,0.042796049251091296,1.0,2.0
607,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
608,10,0.001,100,0,1.0,0.0,1.0,1.0
609,10,0.01,100,0,1.0,0.0,1.0,1.0
610,10,0.1,100,0,1.0,0.0,1.0,1.0
611,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
612,10,0.001,1,0,1.0,0.0,1.0,1.0
613,10,0.01,1,0,1.015625,0.125,1.0,2.0
614,10,0.1,1,0,1.0017482517482517,0.04181210050035455,1.0,2.0
615,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
616,10,0.001,10,0,1.0,0.0,1.0,1.0
617,10,0.01,10,0,1.0163934426229508,0.128036879932896,1.0,2.0
618,10,0.1,10,0,1.001727115716753,0.04155858174616914,1.0,2.0
619,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
620,10,0.001,100,0,1.0,0.0,1.0,1.0
621,10,0.01,100,0,1.0,0.0,1.0,1.0
622,10,0.1,100,0,1.011744966442953,0.15834111265812806,1.0,4.0
623,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
624,10,0.001,1,0,1.0,0.0,1.0,1.0
625,10,0.01,1,0,1.0,0.0,1.0,1.0
626,10,0.1,1,0,1.0017761989342806,0.04214497519610896,1.0,2.0
627,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
628,10,0.001,10,0,1.0,0.0,1.0,1.0
629,10,0.01,10,0,1.0,0.0,1.0,1.0
630,10,0.1,10,0,1.0,0.0,1.0,1.0
631,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
632,10,0.001,100,0,1.0,0.0,1.0,1.0
633,10,0.01,100,0,1.0,0.0,1.0,1.0
634,10,0.1,100,0,1.0,0.0,1.0,1.0
635,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
636,10,0.001,1,0,1.0,0.0,1.0,1.0
637,10,0.01,1,0,1.0,0.0,1.0,1.0
638,10,0.1,1,0,1.0018382352941178,0.0428746462856272,1.0,2.0
639,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
640,10,0.001,10,0,1.0,0.0,1.0,1.0
641,10,0.01,10,0,1.0,0.0,1.0,1.0
642,10,0.1,10,0,1.0,0.0,1.0,1.0
643,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
644,10,0.001,100,0,1.0,0.0,1.0,1.0
645,10,0.01,100,0,1.0,0.0,1.0,1.0
646,10,0.1,100,0,1.005281690140845,0.07254694921583285,1.0,2.0
647,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
648,10,0.001,1,0,Failed on tick 300,,,
649,10,0.01,1,0,1.0,0.0,1.0,1.0
650,10,0.1,1,0,1.0,0.0,1.0,1.0
651,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
652,10,0.001,10,0,1.0,0.0,1.0,1.0
653,10,0.01,10,0,1.0,0.0,1.0,1.0
654,10,0.1,10,0,1.005050505050505,0.0709469612221587,1.0,2.0
655,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
656,10,0.001,100,0,1.0,0.0,1.0,1.0
657,10,0.01,100,0,1.0,0.0,1.0,1.0
658,10,0.1,100,0,1.032085561497326,0.3620932690941662,1.0,7.0
659,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
660,10,0.001,1,0,1.0,0.0,1.0,1.0
661,10,0.01,1,0,1.0,0.0,1.0,1.0
662,10,0.1,1,0,1.003577817531306,0.05976123887546847,1.0,2.0
663,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
664,10,0.001,10,0,1.0,0.0,1.0,1.0
665,10,0.01,10,0,1.0,0.0,1.0,1.0
666,10,0.1,10,0,1.0,0.0,1.0,1.0
667,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
668,10,0.001,100,0,1.0,0.0,1.0,1.0
669,10,0.01,100,0,1.0,0.0,1.0,1.0
670,10,0.1,100,0,1.0174216027874565,0.19516755218094706,1.0,4.0
671,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
672,10,0.001,1,0,1.0,0.0,1.0,1.0
673,10,0.01,1,0,1.0,0.0,1.0,1.0
674,10,0.1,1,0,1.005226480836237,0.07216812537560556,1.0,2.0
675,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
676,10,0.001,10,0,1.0,0.0,1.0,1.0
677,10,0.01,10,0,1.0,0.0,1.0,1.0
678,10,0.1,10,0,1.001934235976789,0.043979949713354234,1.0,2.0
679,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
680,10,0.001,100,0,1.0,0.0,1.0,1.0
681,10,0.01,100,0,1.0,0.0,1.0,1.0
682,10,0.1,100,0,1.0167597765363128,0.1772991927567319,1.0,4.0
683,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
684,10,0.001,1,0,1.0,0.0,1.0,1.0
685,10,0.01,1,0,1.0,0.0,1.0,1.0
686,10,0.1,1,0,1.003454231433506,0.05872184648455242,1.0,2.0
687,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
688,10,0.001,10,0,1.0,0.0,1.0,1.0
689,10,0.01,10,0,1.0,0.0,1.0,1.0
690,10,0.1,10,0,1.0017452006980803,0.04177559931443569,1.0,2.0
691,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
692,10,0.001,100,0,1.0,0.0,1.0,1.0
693,10,0.01,100,0,1.0,0.0,1.0,1.0
694,10,0.1,100,0,1.0,0.0,1.0,1.0
695,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
696,10,0.001,1,0,1.0,0.0,1.0,1.0
697,10,0.01,1,0,1.0,0.0,1.0,1.0
698,10,0.1,1,0,1.0,0.0,1.0,1.0
699,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
700,10,0.001,10,0,1.0,0.0,1.0,1.0
701,10,0.01,10,0,1.0,0.0,1.0,1.0
702,10,0.1,10,0,1.0,0.0,1.0,1.0
703,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
704,10,0.001,100,0,1.0,0.0,1.0,1.0
705,10,0.01,100,0,1.0,0.0,1.0,1.0
706,10,0.1,100,0,1.00711743772242,0.08413903112188133,1.0,2.0
707,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
708,10,0.001,1,0,1.0,0.0,1.0,1.0
709,10,0.01,1,0,1.0,0.0,1.0,1.0
710,10,0.1,1,0,1.0,0.0,1.0,1.0
711,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
712,10,0.001,10,0,1.0,0.0,1.0,1.0
713,10,0.01,10,0,1.0,0.0,1.0,1.0
714,10,0.1,10,0,1.0015974440894568,0.03996803834887159,1.0,2.0
715,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
716,10,0.001,100,0,1.0,0.0,1.0,1.0
717,10,0.01,100,0,1.0,0.0,1.0,1.0
718,10,0.1,100,0,1.0017667844522968,0.042033135170919854,1.0,2.0
719,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
720,10,0.001,1,0,1.0,0.0,1.0,1.0
721,10,0.01,1,0,1.0,0.0,1.0,1.0
722,10,0.1,1,0,1.0017921146953406,0.042333375666730164,1.0,2.0
723,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
724,10,0.001,10,0,1.0,0.0,1.0,1.0
725,10,0.01,10,0,1.0,0.0,1.0,1.0
726,10,0.1,10,0,1.0035273368606703,0.05933889800751906,1.0,2.0
727,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
728,10,0.001,100,0,Failed on tick 300,,,
729,10,0.01,100,0,1.0149253731343284,0.12216944435630518,1.0,2.0
730,10,0.1,100,0,1.0,0.0,1.0,1.0
731,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
732,10,0.001,1,0,1.0,0.0,1.0,1.0
733,10,0.01,1,0,1.0147058823529411,0.12126781251816653,1.0,2.0
734,10,0.1,1,0,1.001779359430605,0.04218245406095979,1.0,2.0
735,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
736,10,0.001,10,0,Failed on tick 300,,,
737,10,0.01,10,0,1.0,0.0,1.0,1.0
738,10,0.1,10,0,1.0,0.0,1.0,1.0
739,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
740,10,0.001,100,0,1.0,0.0,1.0,1.0
741,10,0.01,100,0,1.0192307692307692,0.1386750490563073,1.0,2.0
742,10,0.1,100,0,1.0032154340836013,0.05665912328070812,1.0,2.0
743,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
744,10,0.001,1,0,1.0,0.0,1.0,1.0
745,10,0.01,1,0,1.0,0.0,1.0,1.0
746,10,0.1,1,0,1.001834862385321,0.04283529368781193,1.0,2.0
747,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
748,10,0.001,10,0,1.0,0.0,1.0,1.0
749,10,0.01,10,0,1.0,0.0,1.0,1.0
750,10,0.1,10,0,1.0018115942028984,0.04256282653793744,1.0,2.0
751,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
752,10,0.001,100,0,1.0,0.0,1.0,1.0
753,10,0.01,100,0,1.0,0.0,1.0,1.0
754,10,0.1,100,0,1.0018621973929236,0.043153185200210296,1.0,2.0
755,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
756,10,0.001,1,0,1.0,0.0,1.0,1.0
757,10,0.01,1,0,1.0,0.0,1.0,1.0
758,10,0.1,1,0,1.0018416206261511,0.04291410754228744,1.0,2.0
759,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
760,10,0.001,10,0,1.0,0.0,1.0,1.0
761,10,0.01,10,0,1.0,0.0,1.0,1.0
762,10,0.1,10,0,1.001751313485114,0.04184869753186873,1.0,2.0
763,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
764,10,0.001,100,0,1.0,0.0,1.0,1.0
765,10,0.01,100,0,1.0,0.0,1.0,1.0
766,10,0.1,100,0,1.0091240875912408,0.09517019837226015,1.0,2.0
767,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
768,10,0.001,1,0,1.0,0.0,1.0,1.0
769,10,0.01,1,0,1.0,0.0,1.0,1.0
770,10,0.1,1,0,1.0020120724346075,0.04485613040162565,1.0,2.0
771,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
772,10,0.001,10,0,1.1666666666666667,0.408248290463863,1.0,2.0
773,10,0.01,10,0,1.0,0.0,1.0,1.0
774,10,0.1,10,0,1.0034246575342465,0.05847036288646263,1.0,2.0
775,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
776,10,0.001,100,0,1.0,0.0,1.0,1.0
777,10,0.01,100,0,1.0,0.0,1.0,1.0
778,10,0.1,100,0,1.0107334525939178,0.11925394791776167,1.0,3.0
779,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
780,10,0.001,1,0,1.0,0.0,1.0,1.0
781,10,0.01,1,0,1.0,0.0,1.0,1.0
782,10,0.1,1,0,1.00374531835206,0.061141569233705464,1.0,2.0
783,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
784,10,0.001,10,0,1.0,0.0,1.0,1.0
785,10,0.01,10,0,1.0,0.0,1.0,1.0
786,10,0.1,10,0,1.0054151624548737,0.07345459672841544,1.0,2.0
787,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
788,10,0.001,100,0,1.0,0.0,1.0,1.0
789,10,0.01,100,0,1.0,0.0,1.0,1.0
790,10,0.1,100,0,1.0034305317324186,0.058520401126432496,1.0,2.0
791,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
792,10,0.001,1,0,1.0,0.0,1.0,1.0
793,10,0.01,1,0,1.0,0.0,1.0,1.0
794,10,0.1,1,0,1.0017889087656529,0.04229549344378135,1.0,2.0
795,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
796,10,0.001,10,0,1.0,0.0,1.0,1.0
797,10,0.01,10,0,1.0,0.0,1.0,1.0
798,10,0.1,10,0,1.0,0.0,1.0,1.0
799,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
800,10,0.001,100,0,1.0,0.0,1.0,1.0
801,10,0.01,100,0,1.0,0.0,1.0,1.0
802,10,0.1,100,0,1.0,0.0,1.0,1.0
803,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
804,10,0.001,1,0,1.0,0.0,1.0,1.0
805,10,0.01,1,0,1.0,0.0,1.0,1.0
806,10,0.1,1,0,1.001669449081803,0.04085889232227184,1.0,2.0
807,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
808,10,0.001,10,0,1.0,0.0,1.0,1.0
809,10,0.01,10,0,1.0,0.0,1.0,1.0
810,10,0.1,10,0,1.0,0.0,1.0,1.0
811,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
812,10,0.001,100,0,1.0,0.0,1.0,1.0
813,10,0.01,100,0,1.0,0.0,1.0,1.0
814,10,0.1,100,0,1.0018018018018018,0.04244763599780088,1.0,2.0
815,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
816,10,0.001,1,0,1.0,0.0,1.0,1.0
817,10,0.01,1,0,1.0,0.0,1.0,1.0
818,10,0.1,1,0,1.0,0.0,1.0,1.0
819,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
820,10,0.001,10,0,1.0,0.0,1.0,1.0
821,10,0.01,10,0,1.0,0.0,1.0,1.0
822,10,0.1,10,0,1.0016920473773265,0.041134503489486364,1.0,2.0
823,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
824,10,0.001,100,0,1.0,0.0,1.0,1.0
825,10,0.01,100,0,1.0,0.0,1.0,1.0
826,10,0.1,100,0,1.012280701754386,0.11023249983827957,1.0,2.0
827,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
828,10,0.001,1,0,1.0,0.0,1.0,1.0
829,10,0.01,1,0,1.0,0.0,1.0,1.0
830,10,0.1,1,0,1.0,0.0,1.0,1.0
831,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
832,10,0.001,10,0,1.0,0.0,1.0,1.0
833,10,0.01,10,0,1.0,0.0,1.0,1.0
834,10,0.1,10,0,1.0018450184501846,0.04295367795875578,1.0,2.0
835,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
836,10,0.001,100,0,1.0,0.0,1.0,1.0
837,10,0.01,100,0,1.0,0.0,1.0,1.0
838,10,0.1,100,0,1.0127504553734061,0.12751661414857418,1.0,3.0
839,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
840,10,0.001,1,0,1.0,0.0,1.0,1.0
841,10,0.01,1,0,1.0,0.0,1.0,1.0
842,10,0.1,1,0,1.0036764705882353,0.06057804820368977,1.0,2.0
843,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
844,10,0.001,10,0,1.0,0.0,1.0,1.0
845,10,0.01,10,0,1.0,0.0,1.0,1.0
846,10,0.1,10,0,1.0,0.0,1.0,1.0
847,10,1.0,10,0,1.0033333333333334,0.05764833040850809,1.0,2.0
848,10,0.001,100,0,1.0,0.0,1.0,1.0
849,10,0.01,100,0,1.0,0.0,1.0,1.0
850,10,0.1,100,0,1.0,0.0,1.0,1.0
851,10,1.0,100,0,103.51923076923077,60.070475753156906,2.0,207.0
852,10,0.001,1,0,1.0,0.0,1.0,1.0
853,10,0.01,1,0,1.0,0.0,1.0,1.0
854,10,0.1,1,0,1.0,0.0,1.0,1.0
855,10,1.0,1,0,1.0033333333333334,0.05764833040850809,1.0,2.0
856,10,0.001,10,0,1.125,0.3535533905932738,1.0,2.0
857,10,0.01,10,0,1.0,0.0,1.0,1.0
858,10,0.1,10,0,1.0,0.0,1.0,1.0
